account_no,customer_name,dob,address,tax_id,txn_date,txn_id,txn_type,mode,amount,counterparty,transaction_memo
89297439330,David Mehta,1965-09-23,"620 Main St, Mumbai, MH, 400001",PAN7508B,2023-11-05,E750C6EB6672,DEBIT,POS,2348.75,Amazon,Shopping
99129617972,Karan Taylor,1979-01-01,"237 Park Ave, Bangalore, KA, 560001",PAN7496A,2023-11-06,9269C2667F8C,CREDIT,NEFT,18158.31,Employer / Salary,Salary
70624341550,Rohan Verma,1969-05-17,"839 Park Ave, Delhi, DL, 110001",PAN3034D,2023-11-06,0FD9FF2E8CEB,DEBIT,POS,11208.67,Amazon,Shopping
86418769212,Karan Smith,1983-04-13,"841 MG Road, New York, NY, 10001",PAN7414E,2023-11-06,A6FC18F6A9C5,DEBIT,POS,951.57,Amazon,Shopping
62586375682,Anjali Brown,1973-06-23,"270 MG Road, Delhi, DL, 110001",PAN1838A,2023-11-06,0BBB2D5B9599,CREDIT,NEFT,30867.72,Employer / Salary,Salary
89208281088,Vikram Patel,1999-11-05,"13 High St, Mumbai, MH, 400001",PAN1478B,2023-11-06,DFCCD08B67D6,CREDIT,NEFT,25172.88,Employer / Salary,Salary
42035385933,Rahul Doe,1971-03-01,"877 MG Road, Bangalore, KA, 560001",PAN4352A,2023-11-06,9C80DC0BFC5F,DEBIT,POS,8795.93,Amazon,Shopping
93842987268,Karan Smith,1952-12-02,"318 Main St, New York, NY, 10001",PAN1776B,2023-11-06,E876DE5E822D,DEBIT,POS,10691.28,Amazon,Shopping
42035385933,Rahul Doe,1971-03-01,"877 MG Road, Bangalore, KA, 560001",PAN4352A,2023-11-06,BAC62724FD77,CREDIT,NEFT,30152.27,Employer / Salary,Salary
47134623182,Karan Patel,1950-03-16,"721 MG Road, Bangalore, KA, 560001",PAN4234D,2023-11-06,0F01D115E462,CREDIT,NEFT,33307.36,Employer / Salary,Salary
54789362237,Vikram Sharma,1994-01-15,"136 MG Road, Mumbai, MH, 400001",PAN5415C,2023-11-06,0AFBAAE7C76E,CREDIT,NEFT,2437.07,Employer / Salary,Salary
37664188145,David Smith,1993-10-16,"167 Park Ave, New York, NY, 10001",PAN9192E,2023-11-06,DDAED18DEEE7,DEBIT,POS,3742.85,Amazon,Shopping
15888736841,Rohan Gupta,1985-04-03,"186 MG Road, Delhi, DL, 110001",PAN9057E,2023-11-06,2F96C8B4B051,CREDIT,NEFT,8725.88,Employer / Salary,Salary
54789362237,Vikram Sharma,1994-01-15,"136 MG Road, Mumbai, MH, 400001",PAN5415C,2023-11-06,C75574B3A479,CREDIT,NEFT,3280.23,Employer / Salary,Salary
81329539066,David Doe,1967-03-26,"445 Park Ave, Bangalore, KA, 560001",PAN5000A,2023-11-06,A32C0D771EFE,DEBIT,POS,598.46,Amazon,Shopping
75811844427,David Patel,1984-06-14,"695 Main St, Mumbai, MH, 400001",PAN3516A,2023-11-06,8573DD4F0500,DEBIT,POS,14406.91,Amazon,Shopping
52920365658,Karan Brown,1975-12-23,"844 Park Ave, Bangalore, KA, 560001",PAN2694A,2023-11-06,C8ECB8F34DAA,CREDIT,NEFT,12076.54,Employer / Salary,Salary
88372399312,Anjali Brown,1971-11-28,"850 High St, Bangalore, KA, 560001",PAN4990D,2023-11-06,5F4D7875A105,CREDIT,NEFT,32516.82,Employer / Salary,Salary
59161678059,John Sharma,1960-04-23,"49 High St, Delhi, DL, 110001",PAN2713C,2023-11-06,1EA00E8113DB,CREDIT,NEFT,27543.66,Employer / Salary,Salary
56072115380,John Sharma,1964-05-09,"935 Main St, Bangalore, KA, 560001",PAN1745B,2023-11-06,A21E8460A169,CREDIT,NEFT,22075.74,Employer / Salary,Salary
21215636661,Priya Gupta,1971-12-11,"507 Park Ave, Mumbai, MH, 400001",PAN7805D,2023-11-06,36CFF63054F8,DEBIT,POS,594.65,Amazon,Shopping
23849431352,Sarah Taylor,1953-11-27,"464 High St, New York, NY, 10001",PAN7877B,2023-11-06,9E7565A976B9,DEBIT,POS,1795.38,Amazon,Shopping
51618949921,Michael Smith,1981-09-14,"989 MG Road, New York, NY, 10001",PAN4299A,2023-11-06,D2CA6B93B8FD,CREDIT,NEFT,1653.16,Employer / Salary,Salary
94284184355,Anjali Patel,1997-03-08,"542 High St, Delhi, DL, 110001",PAN7701B,2023-11-06,7390D8CD8BA8,DEBIT,POS,6010.12,Amazon,Shopping
43331834024,Amit Kumar,1982-09-07,"449 High St, Bangalore, KA, 560001",PAN3595B,2023-11-07,E3257A57CB97,DEBIT,POS,2558.88,Amazon,Shopping
89208281088,Vikram Patel,1999-11-05,"13 High St, Mumbai, MH, 400001",PAN1478B,2023-11-07,547C0ED4FC68,CREDIT,NEFT,24544.97,Employer / Salary,Salary
93401732918,Karan Taylor,1992-03-25,"153 Park Ave, New York, NY, 10001",PAN2492A,2023-11-07,091E6F7F87D9,CREDIT,NEFT,9919.39,Employer / Salary,Salary
62351855940,David Patel,1981-02-12,"283 High St, Delhi, DL, 110001",PAN6354E,2023-11-07,AFE9C1CB0800,CREDIT,NEFT,2200.94,Employer / Salary,Salary
33952148511,Rahul Mehta,1996-08-17,"45 Park Ave, Bangalore, KA, 560001",PAN1721B,2023-11-07,CEBD36ECCF30,CREDIT,NEFT,20916.74,Employer / Salary,Salary
39692996882,Karan Gupta,1976-06-08,"188 Park Ave, Bangalore, KA, 560001",PAN3965B,2023-11-07,7EC8C2D8F812,DEBIT,POS,990.92,Amazon,Shopping
23849431352,Sarah Taylor,1953-11-27,"464 High St, New York, NY, 10001",PAN7877B,2023-11-07,4D5E90561743,DEBIT,POS,3585.81,Amazon,Shopping
31179939410,Amit Patel,1974-08-15,"862 MG Road, London, UK, EC1A 1BB",PAN2395A,2023-11-07,89C9463A77CD,DEBIT,POS,3212.47,Amazon,Shopping
94284184355,Anjali Patel,1997-03-08,"542 High St, Delhi, DL, 110001",PAN7701B,2023-11-07,927AB3D0BE19,DEBIT,POS,4803.05,Amazon,Shopping
14325166398,Priya Smith,1951-05-07,"341 High St, Bangalore, KA, 560001",PAN1416D,2023-11-07,48B4EFDE5A82,CREDIT,NEFT,14405.78,Employer / Salary,Salary
50234132436,David Singh,1984-07-19,"561 MG Road, New York, NY, 10001",PAN2179A,2023-11-07,3F8C6E4E13BD,DEBIT,POS,13035.68,Amazon,Shopping
20994992968,Pooja Taylor,1976-11-28,"103 High St, New York, NY, 10001",PAN9782C,2023-11-07,5229D8FFDDCD,DEBIT,POS,14322.23,Amazon,Shopping
23849431352,Sarah Taylor,1953-11-27,"464 High St, New York, NY, 10001",PAN7877B,2023-11-07,338FF7D0E49A,CREDIT,NEFT,17092.65,Employer / Salary,Salary
22455298608,Neha Taylor,1975-02-01,"287 High St, Delhi, DL, 110001",PAN2068C,2023-11-07,F19AB7EBD540,CREDIT,NEFT,33631.82,Employer / Salary,Salary
76410032652,Anjali Kumar,1998-08-07,"548 Main St, Mumbai, MH, 400001",PAN3436D,2023-11-07,3EE84F8AF845,DEBIT,POS,9296.36,Amazon,Shopping
66072419808,Amit Taylor,1958-06-08,"653 Park Ave, Bangalore, KA, 560001",PAN1176A,2023-11-07,6D26FC14DEEB,CREDIT,NEFT,9569.77,Employer / Salary,Salary
19487935036,John Sharma,1981-02-18,"216 Park Ave, Mumbai, MH, 400001",PAN9734A,2023-11-07,2423903F9401,CREDIT,NEFT,30170.22,Employer / Salary,Salary
60893495800,Neha Verma,1971-09-05,"373 Park Ave, Mumbai, MH, 400001",PAN2472E,2023-11-07,023A5EC9094D,CREDIT,NEFT,19200.07,Employer / Salary,Salary
12598902645,Michael Verma,1979-02-05,"30 MG Road, Bangalore, KA, 560001",PAN7630A,2023-11-07,2632706EEBDE,CREDIT,NEFT,31837.22,Employer / Salary,Salary
72943537134,Rahul Patel,1998-08-07,"330 MG Road, Delhi, DL, 110001",PAN6497D,2023-11-07,5DDAEFD382C8,DEBIT,POS,13341.78,Amazon,Shopping
22455298608,Neha Taylor,1975-02-01,"287 High St, Delhi, DL, 110001",PAN2068C,2023-11-07,1ADFECC9FED1,CREDIT,NEFT,11414.09,Employer / Salary,Salary
93842987268,Karan Smith,1952-12-02,"318 Main St, New York, NY, 10001",PAN1776B,2023-11-07,B6E468C9B96E,DEBIT,POS,10193.41,Amazon,Shopping
98003483004,Vikram Brown,1984-10-24,"571 Park Ave, New York, NY, 10001",PAN1088D,2023-11-07,5B3B26DA8E20,CREDIT,NEFT,25559.03,Employer / Salary,Salary
62586375682,Anjali Brown,1973-06-23,"270 MG Road, Delhi, DL, 110001",PAN1838A,2023-11-07,F009CED45120,CREDIT,NEFT,2909.15,Employer / Salary,Salary
27074076211,Vikram Kumar,1973-04-11,"992 Park Ave, Delhi, DL, 110001",PAN5679A,2023-11-07,3530C52AE626,DEBIT,POS,7357.38,Amazon,Shopping
69774016847,Sneha Doe,1978-09-25,"317 Park Ave, Bangalore, KA, 560001",PAN8031B,2023-11-07,9CB058CDAF89,CREDIT,NEFT,20106.22,Employer / Salary,Salary
54281383264,David Gupta,1993-09-08,"364 Park Ave, New York, NY, 10001",PAN5423C,2023-11-07,63D327B40297,CREDIT,NEFT,4664.07,Employer / Salary,Salary
49843457405,Rohan Sharma,1974-04-27,"231 Park Ave, Bangalore, KA, 560001",PAN6734B,2023-11-07,C750CEDD969F,DEBIT,POS,10631.7,Amazon,Shopping
20994992968,Pooja Taylor,1976-11-28,"103 High St, New York, NY, 10001",PAN9782C,2023-11-07,E76017025CCC,CREDIT,NEFT,16791.27,Employer / Salary,Salary
55427318669,John Jain,1966-05-24,"373 MG Road, London, UK, EC1A 1BB",PAN4668A,2023-11-08,F8277B5CF974,DEBIT,POS,2487.73,Amazon,Shopping
69173296540,Rahul Patel,1954-07-01,"438 MG Road, Mumbai, MH, 400001",PAN8917C,2023-11-08,EFFA2325D514,CREDIT,NEFT,26671.28,Employer / Salary,Salary
53686720781,Michael Verma,1957-09-28,"606 Main St, Delhi, DL, 110001",PAN7271E,2023-11-08,1047A2B9F10E,CREDIT,NEFT,32944.51,Employer / Salary,Salary
63592349141,Amit Patel,1969-05-14,"259 High St, Delhi, DL, 110001",PAN6402C,2023-11-08,060E1918CE21,DEBIT,POS,6875.89,Amazon,Shopping
18634233392,John Johnson,1977-01-18,"223 Main St, London, UK, EC1A 1BB",PAN7462A,2023-11-08,7D5B4E54F0CD,DEBIT,POS,14026.83,Amazon,Shopping
27074076211,Vikram Kumar,1973-04-11,"992 Park Ave, Delhi, DL, 110001",PAN5679A,2023-11-08,D2014E9ABB20,CREDIT,NEFT,31311.46,Employer / Salary,Salary
74212078458,Vikram Patel,1980-01-20,"752 Main St, London, UK, EC1A 1BB",PAN6821D,2023-11-08,A43E8725CED1,DEBIT,POS,3567.09,Amazon,Shopping
19487935036,John Sharma,1981-02-18,"216 Park Ave, Mumbai, MH, 400001",PAN9734A,2023-11-08,FD9F68E701A3,CREDIT,NEFT,2227.37,Employer / Salary,Salary
85792174432,Pooja Johnson,1984-10-21,"146 Main St, New York, NY, 10001",PAN4632D,2023-11-08,3FA992C2F69D,CREDIT,NEFT,25404.61,Employer / Salary,Salary
35447120237,Neha Doe,1965-07-20,"861 High St, London, UK, EC1A 1BB",PAN7836E,2023-11-08,02B23469C221,CREDIT,NEFT,24192.5,Employer / Salary,Salary
74212078458,Vikram Patel,1980-01-20,"752 Main St, London, UK, EC1A 1BB",PAN6821D,2023-11-08,DDF8EFCF1F90,DEBIT,POS,36.35,Amazon,Shopping
51408605578,David Johnson,1970-01-05,"579 Park Ave, Bangalore, KA, 560001",PAN4083E,2023-11-08,537B5EEB0C05,DEBIT,POS,4004.99,Amazon,Shopping
17906362380,Anjali Singh,1961-02-21,"675 High St, Delhi, DL, 110001",PAN8219D,2023-11-08,ED31F77A8418,CREDIT,NEFT,19802.26,Employer / Salary,Salary
84149855424,Sarah Doe,1953-08-27,"515 Park Ave, London, UK, EC1A 1BB",PAN7408B,2023-11-08,463A1F9C1267,CREDIT,NEFT,13987.62,Employer / Salary,Salary
23077763372,Sneha Johnson,1967-04-10,"876 MG Road, Delhi, DL, 110001",PAN6792E,2023-11-08,8E1975BAADDE,DEBIT,POS,5193.35,Amazon,Shopping
59161678059,John Sharma,1960-04-23,"49 High St, Delhi, DL, 110001",PAN2713C,2023-11-08,9E9338018D37,DEBIT,POS,2770.49,Amazon,Shopping
23077763372,Sneha Johnson,1967-04-10,"876 MG Road, Delhi, DL, 110001",PAN6792E,2023-11-09,D27EED72280F,DEBIT,POS,7433.76,Amazon,Shopping
46103679233,Pooja Jain,1969-04-22,"916 Park Ave, London, UK, EC1A 1BB",PAN8087D,2023-11-09,213E6CF28859,DEBIT,POS,8921.14,Amazon,Shopping
35483108722,John Singh,1961-10-28,"529 High St, Delhi, DL, 110001",PAN5734A,2023-11-09,3E0BAB202049,DEBIT,POS,8877.21,Amazon,Shopping
30143580171,Neha Gupta,1957-09-13,"759 Main St, Delhi, DL, 110001",PAN6997E,2023-11-09,EF3B443A115F,DEBIT,POS,10257.98,Amazon,Shopping
11860997897,Amit Singh,1993-11-16,"118 MG Road, London, UK, EC1A 1BB",PAN1977D,2023-11-09,E28C50E94B6B,CREDIT,NEFT,12405.68,Employer / Salary,Salary
51618949921,Michael Smith,1981-09-14,"989 MG Road, New York, NY, 10001",PAN4299A,2023-11-09,2E34E41FC662,CREDIT,NEFT,32177.88,Employer / Salary,Salary
84149855424,Sarah Doe,1953-08-27,"515 Park Ave, London, UK, EC1A 1BB",PAN7408B,2023-11-09,14251ECA20FD,CREDIT,NEFT,20505.97,Employer / Salary,Salary
62351855940,David Patel,1981-02-12,"283 High St, Delhi, DL, 110001",PAN6354E,2023-11-09,1ECB9D2402F2,CREDIT,NEFT,23869.22,Employer / Salary,Salary
74511864590,Emma Johnson,1950-08-20,"847 High St, Delhi, DL, 110001",PAN3558A,2023-11-09,7DCAF37A7CAD,CREDIT,NEFT,1834.31,Employer / Salary,Salary
69804455360,Rohan Taylor,1984-03-14,"248 High St, New York, NY, 10001",PAN5394D,2023-11-09,2E71A532BE93,DEBIT,POS,12423.9,Amazon,Shopping
49294722421,Sarah Kumar,1997-06-10,"650 Park Ave, Delhi, DL, 110001",PAN2473A,2023-11-09,BBE5D0B3D286,DEBIT,POS,12829.95,Amazon,Shopping
84286033961,John Taylor,1965-05-18,"841 MG Road, Bangalore, KA, 560001",PAN4969D,2023-11-09,4F0A5D8A58AA,CREDIT,NEFT,26232.01,Employer / Salary,Salary
17292873443,Rohan Sharma,1981-02-25,"153 High St, New York, NY, 10001",PAN6178D,2023-11-09,52DC8CFE31EF,CREDIT,NEFT,14516.22,Employer / Salary,Salary
53686720781,Michael Verma,1957-09-28,"606 Main St, Delhi, DL, 110001",PAN7271E,2023-11-09,083780D5AE07,CREDIT,NEFT,7069.94,Employer / Salary,Salary
66997558634,Anjali Gupta,1991-06-20,"955 MG Road, New York, NY, 10001",PAN1543E,2023-11-09,895B6352E7FA,DEBIT,POS,5193.27,Amazon,Shopping
15423350995,Sneha Sharma,1975-03-13,"788 High St, Delhi, DL, 110001",PAN4344B,2023-11-09,C330455DB975,DEBIT,POS,13129.55,Amazon,Shopping
26899345501,Sarah Verma,1975-06-16,"691 High St, London, UK, EC1A 1BB",PAN5595E,2023-11-09,72A81A3D5A42,CREDIT,NEFT,12876.7,Employer / Salary,Salary
91062313268,Amit Sharma,1965-01-23,"88 Park Ave, Mumbai, MH, 400001",PAN3261B,2023-11-09,ECDB6CF07CEB,DEBIT,POS,8598.87,Amazon,Shopping
18336101465,Emma Jain,1977-03-22,"18 Park Ave, London, UK, EC1A 1BB",PAN4876B,2023-11-09,76EDDF17ACEC,DEBIT,POS,6490.09,Amazon,Shopping
50234132436,David Singh,1984-07-19,"561 MG Road, New York, NY, 10001",PAN2179A,2023-11-09,4C2DEB8288F6,CREDIT,NEFT,29038.51,Employer / Salary,Salary
99129617972,Karan Taylor,1979-01-01,"237 Park Ave, Bangalore, KA, 560001",PAN7496A,2023-11-10,B09FE7EF6490,CREDIT,NEFT,28518.5,Employer / Salary,Salary
94284184355,Anjali Patel,1997-03-08,"542 High St, Delhi, DL, 110001",PAN7701B,2023-11-10,4F5204EC26D2,CREDIT,NEFT,13858.53,Employer / Salary,Salary
54505115023,Neha Singh,1964-07-12,"119 MG Road, Mumbai, MH, 400001",PAN7485B,2023-11-10,AD6E8D010E4D,DEBIT,POS,226.12,Amazon,Shopping
27074076211,Vikram Kumar,1973-04-11,"992 Park Ave, Delhi, DL, 110001",PAN5679A,2023-11-10,B1BFC0F66271,CREDIT,NEFT,1102.47,Employer / Salary,Salary
69804455360,Rohan Taylor,1984-03-14,"248 High St, New York, NY, 10001",PAN5394D,2023-11-10,FDA24551FE02,CREDIT,NEFT,29238.43,Employer / Salary,Salary
51408605578,David Johnson,1970-01-05,"579 Park Ave, Bangalore, KA, 560001",PAN4083E,2023-11-10,23153F01E027,CREDIT,NEFT,10699.8,Employer / Salary,Salary
37089997609,Pooja Gupta,1987-12-01,"479 MG Road, Delhi, DL, 110001",PAN3886A,2023-11-10,3B8595A4751C,DEBIT,POS,10891.53,Amazon,Shopping
33952148511,Rahul Mehta,1996-08-17,"45 Park Ave, Bangalore, KA, 560001",PAN1721B,2023-11-10,DCB573A85045,CREDIT,NEFT,28510.54,Employer / Salary,Salary
46103679233,Pooja Jain,1969-04-22,"916 Park Ave, London, UK, EC1A 1BB",PAN8087D,2023-11-10,76B5959C817D,CREDIT,NEFT,32760.1,Employer / Salary,Salary
88372399312,Anjali Brown,1971-11-28,"850 High St, Bangalore, KA, 560001",PAN4990D,2023-11-10,3C7F687CBD62,CREDIT,NEFT,1943.19,Employer / Salary,Salary
11860997897,Amit Singh,1993-11-16,"118 MG Road, London, UK, EC1A 1BB",PAN1977D,2023-11-10,45605C76CF7C,CREDIT,NEFT,24914.17,Employer / Salary,Salary
56847251402,Sneha Verma,1979-11-23,"441 Park Ave, Mumbai, MH, 400001",PAN1501B,2023-11-10,41C4402C0288,DEBIT,POS,10660.94,Amazon,Shopping
84149855424,Sarah Doe,1953-08-27,"515 Park Ave, London, UK, EC1A 1BB",PAN7408B,2023-11-10,37552BCBF3A9,DEBIT,POS,9452.59,Amazon,Shopping
99129617972,Karan Taylor,1979-01-01,"237 Park Ave, Bangalore, KA, 560001",PAN7496A,2023-11-10,6CCF4B626CC9,DEBIT,POS,3429.42,Amazon,Shopping
80052658840,John Patel,1962-04-09,"119 MG Road, London, UK, EC1A 1BB",PAN1711C,2023-11-10,60A5CDA9ED2C,DEBIT,POS,14755.04,Amazon,Shopping
78098709516,Pooja Taylor,1956-11-09,"926 Park Ave, Bangalore, KA, 560001",PAN1092A,2023-11-10,B8C003C46E0C,DEBIT,POS,7384.64,Amazon,Shopping
55427318669,John Jain,1966-05-24,"373 MG Road, London, UK, EC1A 1BB",PAN4668A,2023-11-10,B16AD97492C4,DEBIT,POS,3077.13,Amazon,Shopping
97030995635,Pooja Kumar,1961-05-15,"40 High St, Mumbai, MH, 400001",PAN6651D,2023-11-10,88C9037CE48C,CREDIT,NEFT,12693.45,Employer / Salary,Salary
97733443388,David Brown,1972-10-24,"231 Main St, Mumbai, MH, 400001",PAN2683A,2023-11-11,6CAA6AD06A8E,CREDIT,NEFT,26034.06,Employer / Salary,Salary
45334322348,Karan Verma,1971-09-10,"984 High St, London, UK, EC1A 1BB",PAN7344B,2023-11-11,3CB10D2F1A67,CREDIT,NEFT,5597.58,Employer / Salary,Salary
38657767535,David Kumar,1986-10-10,"253 MG Road, Delhi, DL, 110001",PAN2032A,2023-11-11,E1B035827526,CREDIT,NEFT,14599.36,Employer / Salary,Salary
12216942157,Sneha Smith,1998-01-26,"535 Main St, Delhi, DL, 110001",PAN3127A,2023-11-11,54DD13ECFA83,CREDIT,NEFT,3762.79,Employer / Salary,Salary
85792174432,Pooja Johnson,1984-10-21,"146 Main St, New York, NY, 10001",PAN4632D,2023-11-11,E05281F05F2F,CREDIT,NEFT,34309.68,Employer / Salary,Salary
70624341550,Rohan Verma,1969-05-17,"839 Park Ave, Delhi, DL, 110001",PAN3034D,2023-11-11,6D12ACA49846,CREDIT,NEFT,33661.26,Employer / Salary,Salary
65014010617,Karan Patel,1975-03-19,"134 MG Road, Bangalore, KA, 560001",PAN4209D,2023-11-11,7D48381E2617,CREDIT,NEFT,20794.19,Employer / Salary,Salary
61589809483,Rahul Gupta,1952-04-05,"499 Main St, Delhi, DL, 110001",PAN8328E,2023-11-11,E5BA1CE3B2D8,CREDIT,NEFT,15685.48,Employer / Salary,Salary
16978135670,Sarah Johnson,1970-09-20,"81 Park Ave, New York, NY, 10001",PAN8594C,2023-11-11,13EBD8A19CCF,DEBIT,POS,455.86,Amazon,Shopping
30372053124,Karan Verma,1993-06-09,"843 Main St, London, UK, EC1A 1BB",PAN9418D,2023-11-11,B8131F531A06,DEBIT,POS,10905.74,Amazon,Shopping
49294722421,Sarah Kumar,1997-06-10,"650 Park Ave, Delhi, DL, 110001",PAN2473A,2023-11-11,6AC2CEEFD1AC,CREDIT,NEFT,21638.19,Employer / Salary,Salary
80583668037,Pooja Smith,1964-03-10,"219 High St, Bangalore, KA, 560001",PAN3422E,2023-11-11,1C4C457F746A,CREDIT,NEFT,24540.02,Employer / Salary,Salary
19487935036,John Sharma,1981-02-18,"216 Park Ave, Mumbai, MH, 400001",PAN9734A,2023-11-11,E0BACCD03505,CREDIT,NEFT,18878.11,Employer / Salary,Salary
81472727188,David Kumar,1975-10-26,"646 High St, Delhi, DL, 110001",PAN9295B,2023-11-11,0CD47F475564,CREDIT,NEFT,6101.59,Employer / Salary,Salary
69774016847,Sneha Doe,1978-09-25,"317 Park Ave, Bangalore, KA, 560001",PAN8031B,2023-11-11,DBD6B5C209EB,DEBIT,POS,5362.79,Amazon,Shopping
10915709191,Sneha Sharma,1984-08-25,"151 MG Road, New York, NY, 10001",PAN9120C,2023-11-11,70D3F1E41948,DEBIT,POS,5999.76,Amazon,Shopping
93401732918,Karan Taylor,1992-03-25,"153 Park Ave, New York, NY, 10001",PAN2492A,2023-11-11,0720F2DDF2BC,CREDIT,NEFT,16490.0,Employer / Salary,Salary
27074076211,Vikram Kumar,1973-04-11,"992 Park Ave, Delhi, DL, 110001",PAN5679A,2023-11-11,53A229328E36,CREDIT,NEFT,12773.73,Employer / Salary,Salary
15888736841,Rohan Gupta,1985-04-03,"186 MG Road, Delhi, DL, 110001",PAN9057E,2023-11-11,DD19896109A2,DEBIT,POS,3467.33,Amazon,Shopping
74511864590,Emma Johnson,1950-08-20,"847 High St, Delhi, DL, 110001",PAN3558A,2023-11-11,1FC943ED41A6,CREDIT,NEFT,28554.96,Employer / Salary,Salary
45334322348,Karan Verma,1971-09-10,"984 High St, London, UK, EC1A 1BB",PAN7344B,2023-11-11,94F26C1FF397,CREDIT,NEFT,24207.19,Employer / Salary,Salary
37089997609,Pooja Gupta,1987-12-01,"479 MG Road, Delhi, DL, 110001",PAN3886A,2023-11-11,6B75F6129B11,CREDIT,NEFT,12602.91,Employer / Salary,Salary
21215636661,Priya Gupta,1971-12-11,"507 Park Ave, Mumbai, MH, 400001",PAN7805D,2023-11-11,1EEC469A4471,CREDIT,NEFT,25039.43,Employer / Salary,Salary
74212078458,Vikram Patel,1980-01-20,"752 Main St, London, UK, EC1A 1BB",PAN6821D,2023-11-11,06AD194BE989,DEBIT,POS,7426.79,Amazon,Shopping
47134623182,Karan Patel,1950-03-16,"721 MG Road, Bangalore, KA, 560001",PAN4234D,2023-11-12,B52652E011DE,CREDIT,NEFT,28128.44,Employer / Salary,Salary
17292873443,Rohan Sharma,1981-02-25,"153 High St, New York, NY, 10001",PAN6178D,2023-11-12,30DF94001B21,CREDIT,NEFT,2240.26,Employer / Salary,Salary
93842987268,Karan Smith,1952-12-02,"318 Main St, New York, NY, 10001",PAN1776B,2023-11-12,E2E2AE90A4F7,DEBIT,POS,11632.29,Amazon,Shopping
54789362237,Vikram Sharma,1994-01-15,"136 MG Road, Mumbai, MH, 400001",PAN5415C,2023-11-12,A3FC7D7E214F,CREDIT,NEFT,7089.5,Employer / Salary,Salary
16978135670,Sarah Johnson,1970-09-20,"81 Park Ave, New York, NY, 10001",PAN8594C,2023-11-12,6AA9FBC22EA6,DEBIT,POS,1251.72,Amazon,Shopping
76410032652,Anjali Kumar,1998-08-07,"548 Main St, Mumbai, MH, 400001",PAN3436D,2023-11-12,F9EA79784855,CREDIT,NEFT,34691.73,Employer / Salary,Salary
70624341550,Rohan Verma,1969-05-17,"839 Park Ave, Delhi, DL, 110001",PAN3034D,2023-11-12,6B0F09F2D796,CREDIT,NEFT,2932.5,Employer / Salary,Salary
52267998461,John Smith,1966-01-16,"456 MG Road, New York, NY, 10001",PAN2705E,2023-11-12,D19E7C653949,CREDIT,NEFT,24098.71,Employer / Salary,Salary
60893495800,Neha Verma,1971-09-05,"373 Park Ave, Mumbai, MH, 400001",PAN2472E,2023-11-12,72D95B883BC4,DEBIT,POS,3851.56,Amazon,Shopping
56847251402,Sneha Verma,1979-11-23,"441 Park Ave, Mumbai, MH, 400001",PAN1501B,2023-11-12,F66807FD7D82,DEBIT,POS,8391.7,Amazon,Shopping
16804367297,Pooja Doe,1998-12-04,"889 High St, New York, NY, 10001",PAN2260E,2023-11-12,B44F422666B8,CREDIT,NEFT,22774.15,Employer / Salary,Salary
43331834024,Amit Kumar,1982-09-07,"449 High St, Bangalore, KA, 560001",PAN3595B,2023-11-12,B291A09B9FBE,CREDIT,NEFT,24955.07,Employer / Salary,Salary
14325166398,Priya Smith,1951-05-07,"341 High St, Bangalore, KA, 560001",PAN1416D,2023-11-12,3063D52466F3,CREDIT,NEFT,9334.63,Employer / Salary,Salary
15423350995,Sneha Sharma,1975-03-13,"788 High St, Delhi, DL, 110001",PAN4344B,2023-11-12,EA011B24CA07,CREDIT,NEFT,28635.74,Employer / Salary,Salary
66664912329,Emma Kumar,1974-09-03,"342 MG Road, Delhi, DL, 110001",PAN9958B,2023-11-12,FFC3C76050B5,DEBIT,POS,8355.87,Amazon,Shopping
78560339461,Neha Mehta,1961-12-16,"393 MG Road, Delhi, DL, 110001",PAN2009A,2023-11-12,B49A6F31F5C7,DEBIT,POS,10845.88,Amazon,Shopping
30372053124,Karan Verma,1993-06-09,"843 Main St, London, UK, EC1A 1BB",PAN9418D,2023-11-12,D32B8D81B3CC,CREDIT,NEFT,22913.34,Employer / Salary,Salary
43331834024,Amit Kumar,1982-09-07,"449 High St, Bangalore, KA, 560001",PAN3595B,2023-11-12,6B8652DD675B,DEBIT,POS,7795.36,Amazon,Shopping
69804455360,Rohan Taylor,1984-03-14,"248 High St, New York, NY, 10001",PAN5394D,2023-11-12,EAA5FA7035D5,DEBIT,POS,7288.56,Amazon,Shopping
33233889749,Sarah Taylor,1960-09-15,"294 Park Ave, Delhi, DL, 110001",PAN6247D,2023-11-12,DD63202D4819,CREDIT,NEFT,17718.51,Employer / Salary,Salary
68536258506,Rahul Kumar,1960-09-25,"917 High St, New York, NY, 10001",PAN5061C,2023-11-12,90455542034E,CREDIT,NEFT,17906.14,Employer / Salary,Salary
81329539066,David Doe,1967-03-26,"445 Park Ave, Bangalore, KA, 560001",PAN5000A,2023-11-12,18E9971B83FA,CREDIT,NEFT,6020.98,Employer / Salary,Salary
54505115023,Neha Singh,1964-07-12,"119 MG Road, Mumbai, MH, 400001",PAN7485B,2023-11-13,E46751E271EF,CREDIT,NEFT,27950.54,Employer / Salary,Salary
98003483004,Vikram Brown,1984-10-24,"571 Park Ave, New York, NY, 10001",PAN1088D,2023-11-13,E71CCBF12339,CREDIT,NEFT,34301.01,Employer / Salary,Salary
